(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "wall")
0.070554	-0.737055
0.0673999	-0.736243
0.0644554	-0.735274
0.0617065	-0.734165
0.0591402	-0.732933
0.0567446	-0.731582
0.0545082	-0.730122
0.0524205	-0.728561
0.0504716	-0.726902
0.0486524	-0.725075
0.0469541	-0.723095
0.0453688	-0.721016
0.043889	-0.71886
0.0425075	-0.716749
0.0411277	-0.714642
0.0397497	-0.712498
0.0383735	-0.710224
0.0369993	-0.707739
0.0356273	-0.704994
0.0342575	-0.701979
0.0328902	-0.698667
0.0315255	-0.694978
0.0301637	-0.690857
0.028805	-0.686305
0.0274497	-0.681213
0.026098	-0.675477
0.0247504	-0.669115
0.0234072	-0.662068
0.0220689	-0.654079
0.020736	-0.645076
0.0194091	-0.634937
0.018089	-0.623378
0.0167766	-0.610211
0.0154728	-0.595154
0.0141789	-0.577841
0.0128965	-0.557828
0.0116275	-0.534416
0.0103742	-0.506625
0.0091396	-0.473437
0.00792762	-0.433335
0.00674345	-0.384125
0.00559397	-0.322887
0.00448856	-0.244955
0.00344056	-0.143274
0.0024687	-0.0120576
0.0015998	0.154654
0.000872163	0.363171
0.00033486	0.603534
4.1925e-05	0.844941
3.14261e-05	1.02664
0.000312407	1.11812
0.000857322	1.13677
0.00161114	1.09037
0.00251756	1.02092
0.00353257	0.950632
0.00462518	0.878327
0.00577448	0.816582
0.00696612	0.76182
0.00819019	0.71408
0.00943959	0.672266
0.0107092	0.635443
0.0119953	0.602881
0.013295	0.573888
0.014606	0.547886
0.0159266	0.524387
0.0172555	0.503033
0.0185914	0.483537
0.0199335	0.465637
0.021281	0.449123
0.0226333	0.433808
0.0239898	0.419556
0.0253502	0.406235
0.0267139	0.393764
0.0280808	0.38204
0.694033	-0.0681064
0.681745	-0.0940884
0.66945	-0.119943
0.657147	-0.145575
0.644835	-0.170879
0.632514	-0.195735
0.620184	-0.22002
0.607845	-0.2436
0.595498	-0.266339
0.583141	-0.288092
0.570776	-0.308708
0.558402	-0.328028
0.546021	-0.345891
0.533632	-0.362131
0.521236	-0.376587
0.508834	-0.389098
0.496427	-0.399525
0.484014	-0.407727
0.471598	-0.413551
0.459178	-0.416857
0.446755	-0.41756
0.43433	-0.415896
0.421904	-0.412092
0.409477	-0.406086
0.397051	-0.397966
0.384625	-0.387907
0.372201	-0.37607
0.359779	-0.362647
0.347359	-0.347805
0.334944	-0.331709
0.322532	-0.314513
0.310124	-0.296349
0.297721	-0.277339
0.285323	-0.257588
0.272932	-0.237189
0.260546	-0.216235
0.248166	-0.194806
0.235794	-0.172945
0.223428	-0.150633
0.21107	-0.127838
0.198692	-0.104681
0.187132	-0.0827916
0.176334	-0.0619746
0.166249	-0.0421993
0.156829	-0.0234218
0.148031	-0.00557151
0.139814	0.0114177
0.132138	0.0276086
0.124969	0.0430586
0.118273	0.0578258
0.112019	0.0719634
0.106177	0.0855173
0.100722	0.0985338
0.0956257	0.111056
0.0908663	0.123117
0.0864212	0.134749
0.0822697	0.145983
0.0783924	0.156847
0.0747713	0.167354
0.0713896	0.177531
0.0682313	0.1874
0.0652819	0.196967
0.0625275	0.206251
0.0599553	0.215266
0.0575532	0.224016
0.0553101	0.232508
0.0532154	0.240754
0.0512594	0.248754
0.0494327	0.256516
0.047727	0.26405
0.0461342	0.271365
0.0446469	0.278421
0.043258	0.28526
0.0418702	0.292353
0.0404838	0.299677
0.0390986	0.307286
0.037715	0.315207
0.0363329	0.323461
0.0349524	0.33207
0.0335738	0.34109
0.0321971	0.350549
0.0308226	0.360484
0.0294504	0.370966
0.0280808	0.38204
0.807175	-0.283178
0.794835	-0.311085
0.782484	-0.337764
0.770122	-0.363286
0.757751	-0.387756
0.74537	-0.411209
0.732981	-0.433647
0.720584	-0.455107
0.70818	-0.47568
0.69577	-0.495387
0.683353	-0.513947
0.67093	-0.53065
0.658502	-0.544522
0.64607	-0.554794
0.633633	-0.561532
0.621192	-0.566856
0.608748	-0.575975
0.596301	-0.59672
0.583851	-0.636382
0.571399	-0.696529
0.558945	-0.765959
0.546489	-0.824345
0.534031	-0.860129
0.521573	-0.873942
0.509113	-0.873577
0.496653	-0.867508
0.484193	-0.859211
0.471733	-0.850676
0.459272	-0.843017
0.446812	-0.836304
0.434352	-0.830235
0.421894	-0.82441
0.409436	-0.818569
0.396979	-0.812635
0.384524	-0.806641
0.37207	-0.800648
0.359618	-0.79476
0.347168	-0.789069
0.33472	-0.783619
0.322274	-0.778451
0.309831	-0.773595
0.297391	-0.769048
0.284954	-0.764809
0.27252	-0.760874
0.260091	-0.757211
0.247665	-0.753809
0.235244	-0.75068
0.222827	-0.747857
0.210417	-0.745403
0.198018	-0.743327
0.186437	-0.741701
0.175619	-0.740478
0.165515	-0.739624
0.156077	-0.739077
0.147263	-0.738772
0.13903	-0.738652
0.131341	-0.738657
0.124161	-0.738746
0.117455	-0.738878
0.111193	-0.739018
0.105345	-0.739141
0.0998841	-0.739216
0.0947849	-0.739219
0.0900235	-0.739143
0.0855777	-0.738969
0.0814266	-0.738677
0.0775509	-0.738269
0.0739323	-0.737729
0.070554	-0.737055
1	0.241992
0.997001	0.267684
0.993792	0.275204
0.990357	0.28391
0.986682	0.290668
