(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "wall")
0.0671699	-0.913726
0.0640053	-0.910311
0.061052	-0.906593
0.0582962	-0.902591
0.0557247	-0.898315
0.0533253	-0.893843
0.0510867	-0.889205
0.0489981	-0.884364
0.0470496	-0.879273
0.0452318	-0.873962
0.043536	-0.868555
0.041954	-0.863101
0.0404782	-0.857712
0.0391016	-0.85237
0.0377276	-0.84672
0.0363565	-0.840681
0.0349884	-0.834072
0.0336237	-0.826736
0.0322626	-0.818594
0.0309053	-0.809851
0.0295522	-0.800212
0.0282038	-0.789565
0.0268603	-0.778057
0.0255224	-0.765468
0.0241904	-0.751775
0.0228651	-0.736684
0.0215472	-0.719958
0.0202374	-0.701568
0.0189368	-0.681087
0.0176463	-0.658145
0.0163674	-0.632653
0.0151015	-0.604325
0.0138502	-0.57252
0.0126159	-0.536428
0.011401	-0.495477
0.0102085	-0.448927
0.00904219	-0.395648
0.00790649	-0.334647
0.0068068	-0.264318
0.00574998	-0.182646
0.00474413	-0.0885652
0.003799	0.0185683
0.00292653	0.139502
0.00214022	0.274155
0.00145544	0.419861
0.000887713	0.571208
0.000452021	0.72009
0.000159385	0.856832
1.58936e-05	0.971226
2.09882e-05	1.05894
0.000171587	1.11445
0.000461747	1.14033
0.000881549	1.14448
0.00141811	1.12571
0.00205764	1.0936
0.00278673	1.05234
0.00359263	1.00352
0.00446458	0.953069
0.00539315	0.901661
0.00637027	0.851217
0.00738921	0.802363
0.00844441	0.755576
0.00953112	0.711073
0.0106454	0.668915
0.0117839	0.629049
0.0129439	0.591438
0.014123	0.556003
0.0153191	0.52257
0.0165303	0.490909
0.0177554	0.460945
0.0189928	0.432601
0.0202416	0.405735
0.0215006	0.380237
0.022769	0.35598
0.691441	0.0954437
0.679026	0.0786535
0.666611	0.0615507
0.654197	0.0441043
0.641781	0.0263261
0.629365	0.008299
0.616946	-0.00999745
0.604525	-0.0284972
0.592101	-0.0472184
0.579674	-0.0661642
0.567243	-0.0852096
0.554808	-0.104341
0.542369	-0.123542
0.529924	-0.142781
0.517475	-0.162023
0.505021	-0.181233
0.492561	-0.200376
0.480095	-0.219409
0.467624	-0.238289
0.455148	-0.256965
0.442666	-0.275391
0.430178	-0.293506
0.417685	-0.311246
0.405187	-0.328541
0.392684	-0.345307
0.380175	-0.361456
0.367663	-0.37688
0.355146	-0.391461
0.342625	-0.405074
0.330101	-0.417572
0.317575	-0.428799
0.305046	-0.438585
0.292516	-0.446721
0.279985	-0.452882
0.267454	-0.456921
0.254924	-0.458582
0.242396	-0.457794
0.229872	-0.454657
0.217352	-0.448825
0.204838	-0.440065
0.192355	-0.428468
0.180697	-0.414999
0.169812	-0.399939
0.159648	-0.383615
0.15016	-0.366286
0.141304	-0.348166
0.133037	-0.32943
0.125323	-0.310212
0.118123	-0.290636
0.111406	-0.270812
0.105138	-0.250793
0.099291	-0.230654
0.0938366	-0.210477
0.0887491	-0.190298
0.0840041	-0.170163
0.0795789	-0.150101
0.0754525	-0.130157
0.0716048	-0.110376
0.0680173	-0.0907806
0.0646727	-0.0714028
0.0615547	-0.0522576
