(title "Pressure Coefficient")
(labels "Position" "Pressure Coefficient")

((xy/key/label "wall")
0.0650908	-0.934445
0.0619202	-0.929377
0.0589622	-0.923812
0.0562026	-0.917802
0.0536284	-0.911409
0.0512273	-0.904685
0.0489879	-0.89766
0.0468993	-0.890279
0.0449517	-0.88257
0.0431354	-0.874592
0.0414418	-0.866423
0.0398627	-0.858194
0.0383904	-0.850034
0.0370177	-0.841862
0.0356483	-0.833022
0.0342828	-0.823482
0.0329212	-0.813144
0.0315639	-0.801786
0.0302114	-0.789401
0.028864	-0.775777
0.0275223	-0.760913
0.0261867	-0.744982
0.0248579	-0.727454
0.0235366	-0.708162
0.0222235	-0.687082
0.0209196	-0.664
0.0196258	-0.638654
0.0183434	-0.61061
0.0170737	-0.579617
0.0158182	-0.545419
0.0145789	-0.507467
0.0133578	-0.465227
0.0121575	-0.41826
0.0109807	-0.365756
0.00983109	-0.30698
0.00871253	-0.24139
0.00762968	-0.168051
0.00658806	-0.0860566
0.00559396	0.00449106
0.00465442	0.103517
0.00377769	0.211304
0.00297255	0.326834
0.00224819	0.447589
0.00161332	0.570217
0.00107649	0.690921
0.000644958	0.804606
0.000322309	0.906622
0.00011132	0.992484
1.04197e-05	1.06068
1.61763e-05	1.1075
0.00012787	1.13489
0.000346566	1.14668
0.0006711	1.13879
0.00109777	1.11682
0.00162111	1.08156
0.00223411	1.03458
0.00292904	0.981796
0.00369801	0.924373
0.00453271	0.865316
0.00542585	0.806065
0.0063707	0.748036
0.00736099	0.692041
0.00839129	0.638527
0.00945695	0.587827
0.0105538	0.540082
0.0116783	0.495284
0.0128272	0.453274
0.0139979	0.413869
0.015188	0.376985
0.0163957	0.342597
0.017619	0.310343
0.0188564	0.280045
0.0201066	0.251701
0.0213683	0.225017
0.691443	0.164246
0.679036	0.143171
0.66663	0.121698
0.654224	0.0997908
0.641817	0.0774151
0.629408	0.0547407
0.616996	0.0317412
0.60458	0.00844882
0.59216	-0.0149816
0.579734	-0.0385246
0.567302	-0.0621381
0.554864	-0.0857691
0.542419	-0.109365
0.529967	-0.132874
0.517508	-0.156241
0.505041	-0.17941
0.492566	-0.202327
0.480083	-0.224933
0.467593	-0.247168
0.455094	-0.268968
0.442589	-0.290273
0.430076	-0.311012
0.417556	-0.331113
0.405029	-0.350496
0.392495	-0.369078
0.379956	-0.386763
0.367411	-0.40345
0.354862	-0.41903
0.342307	-0.433384
0.329749	-0.446389
0.317188	-0.457916
0.304624	-0.467819
0.292059	-0.475939
0.279493	-0.482066
0.266926	-0.486137
0.25436	-0.487993
0.241796	-0.48759
0.229235	-0.485095
0.216677	-0.480382
0.204125	-0.473361
0.191611	-0.46418
0.179924	-0.453629
0.169009	-0.441938
0.158817	-0.429376
0.1493	-0.416142
0.140415	-0.402378
